status,copyright,response.docs.abstract,response.docs.web_url,response.docs.snippet,response.docs.lead_paragraph,response.docs.print_section,response.docs.print_page,response.docs.source,response.docs.multimedia,response.docs.keywords,response.docs.pub_date,response.docs.document_type,response.docs.news_desk,response.docs.section_name,response.docs.type_of_material,response.docs._id,response.docs.word_count,response.docs.uri,response.docs.headline.main,response.docs.headline.kicker,response.docs.headline.content_kicker,response.docs.headline.print_headline,response.docs.headline.name,response.docs.headline.seo,response.docs.headline.sub,response.docs.byline.original,response.docs.byline.person,response.docs.byline.organization,response.meta.hits,response.meta.offset,response.meta.time,response.docs.subsection_name
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Germany's conservative leader, Angela Merkel, on Sunday accused Chancellor Gerhard Schröder of saddling the country with record high unemployment and a faltering economy as they met in a televised debate two weeks before the election. Most polls predict that voters will make Mrs. Merkel the first woman in German history to serve as chancellor.     Mr. Schröder, whose relaxed demeanor during the exchange belied his dire political straits, defended his government, saying it had done its best to streamline Germany's welfare state and to overhaul its labor market.  ",https://www.nytimes.com/2005/09/05/world/europe/the-schrodermerkel-debate-experts-say-the-conservative-still.html,"Germany's conservative leader, Angela Merkel, on Sunday accused Chancellor Gerhard Schröder of saddling the country with record high unemployment and a faltering economy as they met in a televised debate two weeks before the election. Most polls p...","FRANKFURT, Sept. 4 - Germany's conservative leader, Angela Merkel, on Sunday accused Chancellor Gerhard Schröder of saddling the country with record high unemployment and a faltering economy as they met in a televised debate two weeks before the election. Most polls predict that voters will make Mrs. Merkel the first woman in German history to serve as chancellor.",A,6,The New York Times,,,2005-09-05T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/141ecf37-0a51-5a04-ba83-4468954dd898,973,nyt://article/141ecf37-0a51-5a04-ba83-4468954dd898,The Schröder-Merkel Debate: Experts Say the Conservative Still Leads the Chancellor,NA,NA,"After Schröder-Merkel Debate, Experts Say Conservative Still Leads the Chancellor",NA,NA,NA,By Mark Landler,,NA,445,380,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Even as oil and gasoline prices dipped today, lawmakers and consumers increased their calls for a host of government interventions to punish ""profiteers,"" reduce taxes and institute price caps.",https://www.nytimes.com/2005/09/06/business/lawmakers-want-government-to-hold-down-gas-prices.html,"Even as oil and gasoline prices dipped today, lawmakers and consumers increased their calls for a host of government interventions to punish ""profiteers,"" reduce taxes and institute price caps.","Even as gasoline prices dipped today and appeared to stabilize, although at a relatively high level, lawmakers and consumers nationwide increased their calls for a host of government interventions to punish ""profiteers,"" reduce taxes and institute price caps.",NA,NA,The New York Times,,,2005-09-06T05:00:00+0000,article,Business,Business Day,News,nyt://article/760bad3a-7b08-5335-aefa-d8951e8853d6,966,nyt://article/760bad3a-7b08-5335-aefa-d8951e8853d6,Lawmakers Want Government to Hold Down Gas Prices,NA,NA,Lawmakers Want Government to Hold Down Gas Prices,NA,NA,NA,By Vikas Bajaj,,NA,445,380,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The necklace of lakes and waterways that surround and flow through this city are giant playgrounds at this time of year as Seattle's short season of sun is ending.      Tall masts rising from docked sailboats clank and chime in the wind, a summer ballad on quiet nights along Lake Washington. Motorboats zoom across Lake Union, ferrying giddy sun worshipers and seafaring sorts who live through months of darkness and rain for these clear but numbered days on the open water.  ",https://www.nytimes.com/2005/09/05/us/in-boat-haven-soaring-fuel-costs-bring-subtle-changes.html,"The necklace of lakes and waterways that surround and flow through this city are giant playgrounds at this time of year as Seattle's short season of sun is ending.      Tall masts rising from docked sailboats clank and chime in the wind, a summer ...","SEATTLE, Sept. 3 - The necklace of lakes and waterways that surround and flow through this city are giant playgrounds at this time of year as Seattle's short season of sun is ending.",A,7,The New York Times,,,2005-09-05T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/d05e745d-0174-5a02-aaba-1a82207e7486,1069,nyt://article/d05e745d-0174-5a02-aaba-1a82207e7486,"In Boat Haven, Soaring Fuel Costs Bring Subtle Changes",Seattle Journal,NA,"Seattle Journal; In Boat Haven, Soaring Fuel Costs Bring Subtle Changes",NA,NA,NA,By Sarah Kershaw,,NA,445,380,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Big names, small outfits, weird celebrity pairings: isn't that what MTV does best? Actually, no. Or, not any more.",https://www.nytimes.com/2005/08/29/arts/extra/video-music-awards-look-a-bit-out-of-place-on-mtv.html,"Big names, small outfits, weird celebrity pairings: isn't that what MTV does best? Actually, no. Or, not any more.","It is a truth universally acknowledged, that a cable network in possession of a good-sized audience must be in want of an awards show. The nominees gamely pretend they care about (or even know the names of) the awards they're competing for, and audiences gape at the spectacle. And this trend will probably continue until that dark day when some unsuspecting viewer happens upon a junior Congressman clutching a pimp cup, humbly thanking C-SPAN for his gleaming Spanny award.",NA,NA,The New York Times,,,2005-08-29T05:00:00+0000,article,Arts / Arts Extra,Archives,News,nyt://article/738230ce-a485-52ac-a519-ebd5b9064ee9,941,nyt://article/738230ce-a485-52ac-a519-ebd5b9064ee9,'Video Music Awards' Look a Bit Out of Place on MTV,Critic's Notebook,NA,'Video Music Awards' Look a Bit Out of Place on MTV,NA,NA,NA,By Kelefa Sanneh,,NA,445,380,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Every game is a test for Randy Johnson, a challenge to live up to his younger self, to meet the Yankees' expectations and to pitch like an ace again. But this one, on some level, must have seemed more personal.     Johnson, who is almost 42, hates to be reminded of his age. But it was hard to ignore that he was more than twice as old as Felix Hernandez, his boy-wonder opponent on Wednesday.  ",https://www.nytimes.com/2005/09/01/sports/baseball-ancient-yank-outduels-young-mariner.html,"Every game is a test for Randy Johnson, a challenge to live up to his younger self, to meet the Yankees' expectations and to pitch like an ace again. But this one, on some level, must have seemed more personal.     Johnson, who is almost 42, hates...","SEATTLE, Aug. 31 - Every game is a test for Randy Johnson, a challenge to live up to his younger self, to meet the Yankees' expectations and to pitch like an ace again. But this one, on some level, must have seemed more personal.",D,1,The New York Times,,,2005-09-01T05:00:00+0000,article,Sports Desk,Sports,News,nyt://article/3b23d066-0c47-58d7-9ff4-a9643b4d5b83,1130,nyt://article/3b23d066-0c47-58d7-9ff4-a9643b4d5b83,Ancient Yank Outduels Young Mariner,BASEBALL,NA,BASEBALL; Ancient Yank Outduels Young Mariner,NA,NA,NA,By Tyler Kepner,,NA,445,380,17,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The moves to overhaul energy policies by governments across Asia could curb demand and help bring down global gasoline and diesel prices in the months ahead.,https://www.nytimes.com/2005/09/06/business/worldbusiness/asia-adjusting-energy-policies-in-move-to-curb-demand.html,The moves to overhaul energy policies by governments across Asia could curb demand and help bring down global gasoline and diesel prices in the months ahead.," TAIPEI, Taiwan, Sept. 5 - Governments across Asia are overhauling energy policies in response to high world prices for gasoline and diesel, cutting subsidies and raising local prices in moves that could curb demand and help bring down global prices in the months ahead. ",NA,NA,The New York Times,,,2005-09-06T05:00:00+0000,article,Business / World Business,Business Day,News,nyt://article/5203eb8c-ac16-5d36-915b-9832c13e4113,1083,nyt://article/5203eb8c-ac16-5d36-915b-9832c13e4113,Asia Adjusting Energy Policies in Move to Curb Demand,NA,NA,Asia Adjusting Energy Policies in Move to Curb Demand,NA,NA,NA,By Keith Bradsher,,NA,445,380,17,International Business
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"From the moment he walked out of the Oval Office toward his helicopter on Friday morning until he left New Orleans at the end of the day, President Bush's task was to erase the hardening impression that his administration had failed to act with sufficient urgency to address the suffering of tens of thousands of people.     Mr. Bush has been imperiled politically by the deep gulf between the disturbing reality in the storm-ravaged South and what was widely perceived to be a slow federal response detached from the desperation felt on the ground.  ",https://www.nytimes.com/2005/09/03/us/nationalspecial/in-first-response-to-crisis-bush-strikes-offkey-notes.html,"From the moment he walked out of the Oval Office toward his helicopter on Friday morning until he left New Orleans at the end of the day, President Bush's task was to erase the hardening impression that his administration had failed to act with su...","WASHINGTON, Sept. 2 - From the moment he walked out of the Oval Office toward his helicopter on Friday morning until he left New Orleans at the end of the day, President Bush's task was to erase the hardening impression that his administration had failed to act with sufficient urgency to address the suffering of tens of thousands of people.",A,14,The New York Times,,,2005-09-03T05:00:00+0000,article,National Desk,U.S.,An Analysis; News Analysis,nyt://article/ef2ae806-273f-5fbc-8eb6-2b0e5daf128a,1102,nyt://article/ef2ae806-273f-5fbc-8eb6-2b0e5daf128a,"In First Response to Crisis, Bush Strikes Off-Key Notes",STORM AND CRISIS: ASSESSMENT,NA,"STORM AND CRISIS: ASSESSMENT; In First Response to Crisis, Bush Strikes Off-Key Notes",NA,NA,NA,By Richard W. Stevenson,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,The moves to overhaul energy policies by governments across Asia could curb demand and help bring down global gasoline and diesel prices in the months ahead.,https://www.nytimes.com/2005/09/06/business/worldbusiness/asia-adjusting-energy-policies-in-move-to-curb-demand-2005090691616727403.html,The moves to overhaul energy policies by governments across Asia could curb demand and help bring down global gasoline and diesel prices in the months ahead.," TAIPEI, Taiwan, Sept. 5 - Governments across Asia are overhauling energy policies in response to high world prices for gasoline and diesel, cutting subsidies and raising local prices in moves that could curb demand and help bring down global prices in the months ahead. ",NA,NA,The New York Times,,,2005-09-06T05:00:00+0000,article,Business / World Business,Business Day,News,nyt://article/189037f0-2605-5a88-aa98-35acd7dfc206,1083,nyt://article/189037f0-2605-5a88-aa98-35acd7dfc206,Asia Adjusting Energy Policies in Move to Curb Demand,NA,NA,Asia Adjusting Energy Policies in Move to Curb Demand,NA,NA,NA,By Keith Bradsher,,NA,445,390,16,International Business
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Big names, small outfits, celebrity pairings: isn't that what MTV does best? Not any more.",https://www.nytimes.com/2005/08/30/arts/television/an-oldfashioned-walk-or-make-that-a-swim.html,"Big names, small outfits, celebrity pairings: isn't that what MTV does best? Not any more.",Correction Appended,NA,NA,The New York Times,,,2005-08-30T04:00:00+0000,article,Culture,Arts,Review,nyt://article/8ad62cd0-cb98-5764-b575-a513edfa9eb3,1001,nyt://article/8ad62cd0-cb98-5764-b575-a513edfa9eb3,"An Old-Fashioned Walk, or Make That a Swim",NA,NA,NA,NA,NA,NA,By KELEFA SANNEH,,NA,445,390,16,Television
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"The energy law signed by President Bush this month contains an unusual provision: in places where companies want to build terminals to receive large shipments of liquefied natural gas, the government must hold forums to discuss the role of such gas in meeting energy demand.     Supporters of the terminals say the meetings will help address issues raised by importing the gas, which they expect to become a major source of energy in coming years. But opponents call the meetings a taxpayer-financed method of drumming up support for a fuel that would increase the nation's reliance on foreign sources of energy and that could put coastal communities at risk for tanker accidents or explosions.  ",https://www.nytimes.com/2005/08/30/business/plans-for-natural-gas-ports-stir-debate-about-debate.html,"The energy law signed by President Bush this month contains an unusual provision: in places where companies want to build terminals to receive large shipments of liquefied natural gas, the government must hold forums to discuss the role of such ga...","HOUSTON, Aug. 29 - The energy law signed by President Bush this month contains an unusual provision: in places where companies want to build terminals to receive large shipments of liquefied natural gas, the government must hold forums to discuss the role of such gas in meeting energy demand.",C,3,The New York Times,,,2005-08-30T05:00:00+0000,article,Business/Financial Desk,Business Day,News,nyt://article/a88f1d67-6b12-5fe1-9959-d4b714cf714f,1049,nyt://article/a88f1d67-6b12-5fe1-9959-d4b714cf714f,Plans for Natural Gas Ports Stir Debate About Debate,NA,NA,Plans for Natural Gas Ports Stir Debate About Debate,NA,NA,NA,By Simon Romero,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Iraqi Pres Jalal Talabani criticizes other Arab states, saying they have insulted Iraq by not sending diplomats to Baghdad and have not sent condolences about recent stampede in which almost 1,000 Shiite pilgrims were killed; says Iraq has 'stood with our Arab brothers in their hard times'; comments come at time of heightened tension with other Arab nations after Amr Moussa, secretary general of Arab League, issued public criticism of new constitution, echoing criticism by Sunni Arabs in Iraq; some Iraqi leaders wonder why Moussa was willing to denounce new constitution when Arab League was notably silent about lack of constitution under Saddam Hussein; photo (M)",https://www.nytimes.com/2005/09/06/world/middleeast/leader-says-other-arabs-are-insensitive-to-iraqs-plight.html,"Iraqi Pres Jalal Talabani criticizes other Arab states, saying they have insulted Iraq by not sending diplomats to Baghdad and have not sent condolences about recent stampede in which almost 1,000 Shiite pilgrims were killed; says Iraq has 'stood ...","BAGHDAD, Iraq, Sept. 5 - In an unusual public rebuke, President Jalal Talabani angrily criticized other Arab states on Monday, saying they had insulted Iraq by not sending diplomats to Baghdad and had not sent condolence letters about the stampede last week in which almost 1,000 Shiite pilgrims were killed.",A,7,The New York Times,,,2005-09-06T05:00:00+0000,article,Foreign Desk,U.S.,News,nyt://article/5b342f56-c608-5ab1-a81d-a8e3f5f871bb,932,nyt://article/5b342f56-c608-5ab1-a81d-a8e3f5f871bb,Leader Says Other Arabs Are Insensitive to Iraq's Plight,NA,NA,Leader Says Other Arabs Are Insensitive to Iraq's Plight,NA,NA,NA,By Robert F. Worth,,NA,445,390,16,Politics
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Marty Montgomery stood on his second-floor balcony on Friday night, playing blues on his harmonica into empty French Quarter streets that have never seemed so dark, so desolate -- or so threatening.     On the table beside him sat a shotgun that he calls kindness.  ",https://www.nytimes.com/2005/09/04/us/nationalspecial/french-quarter-becomes-oasis-of-wary-calm.html,"Marty Montgomery stood on his second-floor balcony on Friday night, playing blues on his harmonica into empty French Quarter streets that have never seemed so dark, so desolate -- or so threatening.     On the table beside him sat a shotgun that h...","NEW ORLEANS, Sept. 3 - Marty Montgomery stood on his second-floor balcony on Friday night, playing blues on his harmonica into empty French Quarter streets that have never seemed so dark, so desolate -- or so threatening.",1,32,The New York Times,,,2005-09-04T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/196ef560-6506-5e27-a168-1edee0c57522,1043,nyt://article/196ef560-6506-5e27-a168-1edee0c57522,French Quarter Becomes Oasis of Wary Calm,STORM AND CRISIS: ENCLAVES,NA,STORM AND CRISIS: ENCLAVES; French Quarter Becomes an Oasis of Wary Calm for Some Amid the Chaos Nearby,NA,NA,NA,By James Dao,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Thousands of people attend funerals for victims of stampede during Shiite procession in Iraq; stampede appears to have started with rumor of suicide bomber on bridge pilgrims were taking on way to shrine; some families continue searching for relatives in hospitals and morgues in wake of worst one-day death toll Iraq has endured in years; long funeral tents appear along streets of Sadr City in Baghdad, and roads are crammed with cars carrying makeshift coffins as families travel to Najaf, where most religious Shiites bury their dead; gunfire breaks out on bridge where stampede took place just as mourners are praying and lighting candles; Prime Min Ibrahim al-Jaafari says government will pay $2,000 to family of each victim, and that Iran and Jordan have offered to help treat injured; he and Pres Jalal Talabani hint that 'mistakes' might have contributed to disaster, but make clear that they blame insurgency; photos (M)",https://www.nytimes.com/2005/09/02/world/middleeast/a-day-after-the-stampede-iraqis-bury-their-dead-as-some.html,Thousands of people attend funerals for victims of stampede during Shiite procession in Iraq; stampede appears to have started with rumor of suicide bomber on bridge pilgrims were taking on way to shrine; some families continue searching for relat...,"BAGHDAD, Iraq, Sept. 1 - Thousands of people attended funerals Thursday for the victims of the stampede Wednesday during a Shiite procession, while some families continued searching for relatives in hospitals and morgues in the wake of the worst one-day death toll Iraq has endured in years.",A,10,The New York Times,,,2005-09-02T05:00:00+0000,article,Foreign Desk,U.S.,News,nyt://article/d02954ce-5453-55ea-a2a2-ac4fd37f829e,1198,nyt://article/d02954ce-5453-55ea-a2a2-ac4fd37f829e,"A Day After the Stampede, Iraqis Bury Their Dead as Some Bodies Lie Nameless",THE STRUGGLE FOR IRAQ: AFTERMATH,NA,"THE STRUGGLE FOR IRAQ: AFTERMATH; A Day After the Stampede, Iraqis Bury Their Dead as Some Bodies Lie Nameless",NA,NA,NA,By Robert F. Worth,,NA,445,390,16,Politics
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,Drivers continued to line up outside gasoline stations in some parts of the United States today for a second straight day as fears about fuel shortages drove up prices.,https://www.nytimes.com/2005/09/01/business/drivers-fear-gasoline-shortages-as-prices-climb.html,Drivers continued to line up outside gasoline stations in some parts of the United States today for a second straight day as fears about fuel shortages drove up prices.,Drivers continued to line up outside gasoline stations in some parts of the United States today for a second straight day as fears about fuel shortages drove up prices.,NA,NA,The New York Times,,,2005-09-01T05:00:00+0000,article,Business,Business Day,News,nyt://article/0182bcf6-3ff8-5656-9be0-f22faff28dfe,1225,nyt://article/0182bcf6-3ff8-5656-9be0-f22faff28dfe,Drivers Fear Gasoline Shortages as Prices Climb,NA,NA,Drivers Fear Gasoline Shortages as Prices Climb,NA,NA,NA,By Vikas Bajaj,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Kelefa Sanneh reviews 2005 MTV Music Video Awards, hosted by Diddy; photos (M)",https://www.nytimes.com/2005/08/30/arts/television/an-oldfashioned-walk-or-make-that-a-swim.html,"Kelefa Sanneh reviews 2005 MTV Music Video Awards, hosted by Diddy; photos (M)",Correction Appended,E,1,The New York Times,,,2005-08-30T05:00:00+0000,article,The Arts/Cultural Desk,Arts,Review,nyt://article/e80ab417-c341-5cb8-99fa-3f6070637b8c,1131,nyt://article/e80ab417-c341-5cb8-99fa-3f6070637b8c,"An Old-Fashioned Walk, or Make That a Swim",TELEVISION REVIEW,NA,"TELEVISION REVIEW; An Old-Fashioned Walk, Or Make That a Swim",NA,NA,NA,By Kelefa Sanneh,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Military vehicles bearing food and supplies sloshed into the drenched heart of this humbled and stricken city on Friday, while commercial airplanes and cargo planes arrived to lift beleaguered hurricane survivors from the depths of a ghastly horror.     Five days after Hurricane Katrina struck the Gulf Coast, the chaotic scene at Louis Armstrong New Orleans International Airport evoked the mix of hope and despair that has gripped this city. Disorder prevailed, as thousands of survivors with glazed looks and nothing more than garbage bags of possessions waited in interminable lines for a chance to get out.  ",https://www.nytimes.com/2005/09/03/us/nationalspecial/conditions-in-new-orleans-still-dire-pumping-may-take.html,"Military vehicles bearing food and supplies sloshed into the drenched heart of this humbled and stricken city on Friday, while commercial airplanes and cargo planes arrived to lift beleaguered hurricane survivors from the depths of a ghastly horro...",Correction Appended,A,1,The New York Times,,,2005-09-03T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/6fce9d9c-ba6c-553b-854b-bd4ebae00937,2970,nyt://article/6fce9d9c-ba6c-553b-854b-bd4ebae00937,Conditions in New Orleans Still Dire - Pumping May Take Months,STORM AND CRISIS: THE OVERVIEW,NA,STORM AND CRISIS: THE OVERVIEW; MORE TROOPS AND AID REACH NEW ORLEANS; BUSH VISITS AREA; CHAOTIC EXODUS CONTINUES,NA,NA,NA,By James Dao and N. R. Kleinfield,,NA,445,390,16,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"He has been camped out for days on the 27th floor of a structurally damaged and powerless hotel in New Orleans, sending runners to communicate with the few staff members who remain in an increasingly futile effort to run some semblance of a municipal government.     Like many others in New Orleans, Mayor C. Ray Nagin is a man with a home under water, a man whose family has fled to higher ground, a man who is worried about food and clean drinking water.  ",https://www.nytimes.com/2005/09/03/us/nationalspecial/newcomer-is-struggling-to-lead-a-city-in-ruins.html,"He has been camped out for days on the 27th floor of a structurally damaged and powerless hotel in New Orleans, sending runners to communicate with the few staff members who remain in an increasingly futile effort to run some semblance of a munici...","He has been camped out for days on the 27th floor of a structurally damaged and powerless hotel in New Orleans, sending runners to communicate with the few staff members who remain in an increasingly futile effort to run some semblance of a municipal government.",A,13,The New York Times,,,2005-09-03T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/ffe29957-1869-5fad-9d9a-c70a4cda8462,1462,nyt://article/ffe29957-1869-5fad-9d9a-c70a4cda8462,Newcomer Is Struggling to Lead a City in Ruins,STORM AND CRISIS: THE MAYOR,NA,STORM AND CRISIS: THE MAYOR; Newcomer Is Struggling to Lead a City in Ruins,NA,NA,NA,By Susan Saulny,,NA,445,400,52,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Ten days into a strike against Northwest Airlines, signs of dissent are beginning to bubble up among mechanics' union members on picket lines at airports around the country.     In a union known for lively debate, some members of the Aircraft Mechanics Fraternal Association, which struck Northwest on Aug. 20, are questioning the union leaders' decision to call a strike without a vote on the airline's final offer.  ",https://www.nytimes.com/2005/08/29/business/northwest-strikers-showing-signs-of-dissent.html,"Ten days into a strike against Northwest Airlines, signs of dissent are beginning to bubble up among mechanics' union members on picket lines at airports around the country.     In a union known for lively debate, some members of the Aircraft Mech...","DETROIT, Aug. 28 - Ten days into a strike against Northwest Airlines, signs of dissent are beginning to bubble up among mechanics' union members on picket lines at airports around the country.",A,11,The New York Times,,,2005-08-29T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/3ed85ff1-6fc8-5682-b89d-69c023962ee5,1657,nyt://article/3ed85ff1-6fc8-5682-b89d-69c023962ee5,Northwest Strikers Showing Signs of Dissent,NA,NA,Northwest Airlines Strikers Showing Signs of Dissent,NA,NA,NA,By Micheline Maynard and Jeremy W. Peters,,NA,445,400,52,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"President Bush said on Monday that he would nominate Judge John G. Roberts Jr., who had been his choice to fill the Supreme Court seat being vacated by Justice Sandra Day O'Connor, to succeed William H. Rehnquist as chief justice of the United States.     Mr. Bush announced the switch less than 36 hours after Chief Justice Rehnquist's death and a day before the Senate Judiciary Committee had been scheduled to open hearings on Judge Roberts's nomination to replace Justice O'Connor.     If confirmed after hearings that are now expected to get under way in the next week, Judge Roberts would become the 17th chief justice. In taking the job at age 50, he would be in a position to play a pivotal role for decades in shaping the Supreme Court's rulings.  ",https://www.nytimes.com/2005/09/06/politics/politicsspecial1/president-names-roberts-as-choice-for-chief.html,"President Bush said on Monday that he would nominate Judge John G. Roberts Jr., who had been his choice to fill the Supreme Court seat being vacated by Justice Sandra Day O'Connor, to succeed William H. Rehnquist as chief justice of the United Sta...","WASHINGTON, Sept. 5 - President Bush said on Monday that he would nominate Judge John G. Roberts Jr., who had been his choice to fill the Supreme Court seat being vacated by Justice Sandra Day O'Connor, to succeed William H. Rehnquist as chief justice of the United States.",A,1,The New York Times,,,2005-09-06T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/4312ba88-d837-5133-a098-2436cddfcc43,1476,nyt://article/4312ba88-d837-5133-a098-2436cddfcc43,President Names Roberts as Choice for Chief Justice,COURT IN TRANSITION: THE OVERVIEW,NA,COURT IN TRANSITION: THE OVERVIEW; PRESIDENT NAMES ROBERTS AS CHOICE FOR CHIEF JUSTICE,NA,NA,NA,By Richard W. Stevenson,,NA,445,400,52,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Faced with one of the worst political crises of his administration, President Bush abruptly overhauled his September schedule on Saturday as the White House scrambled to gain control of a situation that Republicans said threatened to undermine Mr. Bush's second-term agenda and the party's long-term ambitions.     In a sign of the mounting anxiety at the White House, Mr. Bush made a rare Saturday appearance in the Rose Garden before live television cameras to announce that he was dispatching additional active-duty troops to the Gulf Coast. He struck a more somber tone than he had at times on Friday during a daylong tour of the disaster region, when he had joked at the airport in New Orleans about the fun he had had in his younger days in Houston. His demeanor on Saturday was similar to that of his most somber speeches after the Sept. 11 terrorist attacks.  ",https://www.nytimes.com/2005/09/04/us/storm-and-crisis-political-memo-as-anxiety-over-storm-increases-bush.html,"Faced with one of the worst political crises of his administration, President Bush abruptly overhauled his September schedule on Saturday as the White House scrambled to gain control of a situation that Republicans said threatened to undermine Mr....","WASHINGTON, Sept. 3 - Faced with one of the worst political crises of his administration, President Bush abruptly overhauled his September schedule on Saturday as the White House scrambled to gain control of a situation that Republicans said threatened to undermine Mr. Bush's second-term agenda and the party's long-term ambitions.",1,1,The New York Times,,,2005-09-04T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/465755c7-2cf4-5f8f-a205-9722c22c740e,1543,nyt://article/465755c7-2cf4-5f8f-a205-9722c22c740e,"As Anxiety Over Storm Increases, Bush Tries to Quell Political Crisis",STORM AND CRISIS: POLITICAL MEMO,NA,"STORM AND CRISIS: POLITICAL MEMO; As Anxiety Over Storm Increases, Bush Tries to Quell Political Crisis",NA,NA,NA,By Elisabeth Bumiller and Adam Nagourney,,NA,445,400,52,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"There was anger: David Vitter, Louisiana's freshman Republican senator, gave the federal government an F on Friday for its handling of the whirlwind after the storm. And Representative Elijah E. Cummings, Democrat of Maryland and the former chairman of the Congressional Black Caucus, declared, ''We cannot allow it to be said that the difference between those who lived and those who died'' amounted to ''nothing more than poverty, age or skin color.''      There was shock at the slow response: Joseph P. Riley Jr., the 29-year Democratic mayor of Charleston, S.C., and a veteran of Hurricane Hugo's wrath, said: ''I knew in Charleston, looking at the Weather Channel, that Gulfport was going to be destroyed. I'm the mayor of Charleston, but I knew that!''  ",https://www.nytimes.com/2005/09/03/us/front page/storm-and-crisis-eyes-on-america-across-us-outrage-at.html,"There was anger: David Vitter, Louisiana's freshman Republican senator, gave the federal government an F on Friday for its handling of the whirlwind after the storm. And Representative Elijah E. Cummings, Democrat of Maryland and the former chairm...","WASHINGTON, Sept. 2 - There was anger: David Vitter, Louisiana's freshman Republican senator, gave the federal government an F on Friday for its handling of the whirlwind after the storm. And Representative Elijah E. Cummings, Democrat of Maryland and the former chairman of the Congressional Black Caucus, declared, ""We cannot allow it to be said that the difference between those who lived and those who died"" amounted to ""nothing more than poverty, age or skin color.""",A,1,The New York Times,,,2005-09-03T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/a2a033fe-f4f2-538a-b6b3-fb69daf2bd14,1602,nyt://article/a2a033fe-f4f2-538a-b6b3-fb69daf2bd14,"Across U.S., Outrage at Response",STORM AND CRISIS: EYES ON AMERICA,NA,"STORM AND CRISIS: EYES ON AMERICA; Across U.S., Outrage at Response",NA,NA,NA,By Todd S. Purdum,,NA,445,400,52,NA
OK,Copyright (c) 2022 The New York Times Company. All Rights Reserved.,"Bodies floated in stagnant floodwaters, and food and water supplies dwindled for thousands of trapped, desperate residents who had not yet managed to find a way out.",https://www.nytimes.com/2005/09/01/national/nationalspecial/officials-struggle-to-reverse-a-growing-sense-of.html,"Bodies floated in stagnant floodwaters, and food and water supplies dwindled for thousands of trapped, desperate residents who had not yet managed to find a way out.","NEW ORLEANS, Sept. 1 - National Guard troops moved in force into this storm-ravaged city today as state and local officials struggled to reverse a growing sense of anarchy sparked by reports of armed looters, bodies floating untended in stagnant floodwaters, and food and water supplies dwindling for thousands of trapped and desperate residents.",NA,NA,The New York Times,,,2005-09-01T05:00:00+0000,article,National / National Special,Archives,News,nyt://article/1bc0ac85-eaed-5eed-91ee-7b89ffcf8cec,1704,nyt://article/1bc0ac85-eaed-5eed-91ee-7b89ffcf8cec,Officials Struggle to Reverse a Growing Sense of Anarchy,NA,NA,Officials Struggle to Reverse a Growing Sense of Anarchy,NA,NA,NA,"By Ralph Blumenthal,       Joseph B. Treaster and Maria Newman",,NA,445,400,52,NA
